url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10966431/ERR10966431.fastq.gz	6d06bdd1fe21e1d478dca5c553af912d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03371	Esan in Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR13491908/ERR13491908.fastq.gz	3fb96915aefd60c39012b3a96d1a1eaa	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03452	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/015/ERR13491915/ERR13491915.fastq.gz	a717b57d84a94ea11bb47253a992fdc9	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03452	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/018/ERR12953018/ERR12953018.fastq.gz	9935b4379f51ddcb1673f2c4ece97cb6	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03456	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/031/ERR12953031/ERR12953031.fastq.gz	3fd3e801f8b27c573544bc540d1e510e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03456	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/055/SRR19416255/SRR19416255_subreads.fastq.gz		Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/073/ERR13110573/ERR13110573.fastq.gz	97d1889288b7b458ddb3aa7a9d998b7f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03683	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/022/ERR13491922/ERR13491922.fastq.gz	4a742b1b2406d75284651298f577c527	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03683	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/025/ERR13491925/ERR13491925.fastq.gz	a2584cb47126cbf8b0db9fb88b567c9f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03683	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/009/ERR11028109/ERR11028109.fastq.gz	9bc475a7107df43243a4ec34259224eb	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03732	Indian Telugu in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/059/ERR12954359/ERR12954359.fastq.gz	2217e556728de94992e38af3dd19411f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03807	Bengali in Bangladesh	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/029/ERR13491929/ERR13491929.fastq.gz	4c598038fae658eaef605857fbf16dc9	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG04036	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/036/ERR13491936/ERR13491936.fastq.gz	7d78ebdb6915a762ae68915e94c391fe	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG04036	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/028/ERR12954428/ERR12954428.fastq.gz	270b5a1dc9fd5648ebe800c08e9242ee	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG04217	Indian Telugu in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/038/ERR13491938/ERR13491938.fastq.gz	2d3240068010210a610d8ac798fa89c9	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA12329	Utah residents (CEPH) with Northern and Western European ancestry	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/078/ERR13110578/ERR13110578.fastq.gz	469dbbb4ec6590154fad37381d2b352d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA12329	Utah residents (CEPH) with Northern and Western European ancestry	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10966437/ERR10966437.fastq.gz	cb7e67bdcf7ab3078c6922dcc37a5165	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18534	Han Chinese in Beijing, China	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/091/ERR13110591/ERR13110591.fastq.gz	3d8379dac18d5157274bda6b1c276e5d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18939	Japanese in Tokyo, Japan	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/093/ERR13110593/ERR13110593.fastq.gz	6180ae6b117fef286c5d22644c990766	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18939	Japanese in Tokyo, Japan	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/087/ERR13110587/ERR13110587.fastq.gz	bda75b876b6a214bf68f212c26dc02fd	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18939	Japanese in Tokyo, Japan	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10966459/ERR10966459.fastq.gz	2cebddacc1ede3bb8e782a25a540918c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18989	Japanese in Tokyo, Japan	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/041/ERR13491941/ERR13491941.fastq.gz	78c41297f7b5d267dac4cd0cd77bc995	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19036	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/048/ERR13491948/ERR13491948.fastq.gz	c17a0695a7ba7cb183520b639689377d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19036	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/053/ERR13491953/ERR13491953.fastq.gz	5892bd8b6a59e2c5a25796b43fa116c3	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/055/ERR13491955/ERR13491955.fastq.gz	e99d6074f8cb5339cadd522d9a10be49	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/060/ERR13491960/ERR13491960.fastq.gz	e24fe6b9fdaad223ea79fef3f3be82ae	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR983/006/ERR9830436/ERR9830436.fastq.gz	ecc34d1f8bda9f273a93d154c990f7ff	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR983/009/ERR9830439/ERR9830439.fastq.gz	132c7ee98c58a45e89bbb72e115f0290	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/001/ERR13110601/ERR13110601.fastq.gz	bd0e61605f2efaa297e94a1305dfabb0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/096/ERR13110596/ERR13110596.fastq.gz	cc5a8eecede85f7c85773306f7b43b1d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10966404/ERR10966404.fastq.gz	b9bbc23570d68586204675c2eaff809c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19239	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/013/ERR11028113/ERR11028113.fastq.gz	d5047a3344e5585bb52120c1fd351119	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19239	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR496/003/ERR4968413/ERR4968413.fastq.gz	b622ece31713550e157a8a2a37507373	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/029/ERR12953029/ERR12953029.fastq.gz	b65633992d4e906e6d69fd19bf17abe3	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/006/ERR13110606/ERR13110606.fastq.gz	4dddc0382dbd0c83bdcc2cd0db164dc7	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/011/ERR13110611/ERR13110611.fastq.gz	d71e7d6e2e95a30e3b0a39b8bb0692ff	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10966397/ERR10966397.fastq.gz	b9448b7d7cf8caacb30d69ee6771938f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19317	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/012/ERR11028112/ERR11028112.fastq.gz	01bb5864377bd896d7b868e9825ead8e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19317	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10966418/ERR10966418.fastq.gz	8310f107669427714b0e3fde1ba54546	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19331	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10966440/ERR10966440.fastq.gz	90e470700941ddbaf819cb2adba362d3	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19347	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/093/ERR11028093/ERR11028093.fastq.gz	e5aad9f82069fd7b4990604b6cc1d101	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19347	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10966474/ERR10966474.fastq.gz	cf0e310ee6b8f1d5d3d3222c4cc186d1	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19384	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/007/ERR11028107/ERR11028107.fastq.gz	2d364a326deeadc850306aeebbf45afb	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19384	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/063/SRR19504263/SRR19504263_subreads.fastq.gz		Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/024/ERR11028124/ERR11028124.fastq.gz	e1742fad4c7f906e550c5664de134c2e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19650	Mexican Ancestry in Los Angeles, California	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10966411/ERR10966411.fastq.gz	89b70d92b432fe5e66b046108c887a22	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19705	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/022/SRR19501622/SRR19501622_subreads.fastq.gz		Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/070/ERR13491970/ERR13491970.fastq.gz	53bd8f7e8840aa4f628f6fe850b53a12	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19983	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/073/ERR13491973/ERR13491973.fastq.gz	a28ba10d02b7632c7e0ea4aa92263899	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19983	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/078/ERR13491978/ERR13491978.fastq.gz	1d2194962987dd5d5e40ffa05ac9ebc8	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19983	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/085/ERR13491985/ERR13491985.fastq.gz	bbef6da38d0747f025767270400a3756	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/090/ERR13491990/ERR13491990.fastq.gz	dc39b95b11e1df95ed3fb540310ef40f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/092/ERR13491992/ERR13491992.fastq.gz	8f5d0db6e80b424d0fcab6373c3b9303	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/097/ERR13491997/ERR13491997.fastq.gz	0928ee6c39197c05302db6a235c22ece	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR13492004/ERR13492004.fastq.gz	f9b3dce6afb7436ea7a10986478fdfea	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR13492009/ERR13492009.fastq.gz	7d235228e5cfa975f4503c1ffa674ec0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/061/ERR11586161/ERR11586161.fastq.gz	3fa551783ed7e5323e275c5c8249457d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20509	Toscani in Italy	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/031/ERR11028131/ERR11028131.fastq.gz	b86bae09d166f407a128d9391e745a2f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20509	Toscani in Italy	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/017/ERR13110617/ERR13110617.fastq.gz	daf2299a911141b01a3f522cf7483bad	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20847	Gujarati Indians in Houston, TX	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/013/ERR13492013/ERR13492013.fastq.gz	dfc4ac6e89ca2662b4dcc5bf7f284b04	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/020/ERR13492020/ERR13492020.fastq.gz	9cb1d9ba4a94c6798511f44ec6685f22	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/025/ERR13492025/ERR13492025.fastq.gz	1178f8b205f84e9a564ed81c835595b7	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/027/ERR13492027/ERR13492027.fastq.gz	8a525e719eb1d5e7ecc063d57cfe8c8a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/029/ERR11028129/ERR11028129.fastq.gz	f14c98f0ee6fd6b88442a9045ceadc12	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00096	British in England and Scotland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/048/ERR13491748/ERR13491748.fastq.gz	5628440385c54298fcaec825f9b9deab	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00171	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/051/ERR13491751/ERR13491751.fastq.gz	d426edc2aeae54e627251f16891ab67c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00171	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
